"name","label","typeName","alias","country","dataset","dictionary","entity","theme_hits"
"P09N","Donde viviá hace 5 años-Nombre","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","vivienda;edad;entidad"
"P11N","Donde vive habitualmente-Nombre","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","vivienda;entidad"
"EDADAGRU","Edad en grandes grupos","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","edad;entidad"
"EDADQUI","Edades quinquenales","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","edad;entidad"
"P1808C","Condición de asistencia escolar","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","escolaridad;entidad"
"P1909C","Nivel educativo que cursa o cursó","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","escolaridad;entidad"
"P2010C","Completó el nivel","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","escolaridad;entidad"
"CONDACT","Condición de actividad","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","entidad"
"JEFEBAJAED","Jefe baja educ","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","escolaridad;entidad"
"P34C","Le descuentan para jubilación","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","entidad"
"P35C","Aporta para la jubilación","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","entidad"
"RAMA","Rama de actividad","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","entidad"
"CARACTER","Carácter ocupacional","integer","","argentina","CP2010ARG","data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV2010Ampliado.dicx","PERSONA","entidad"
"CENSO","Identification code","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","CENSO16R","geografia"
"IDREGION","Código Region","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","REGION","geografia"
"NREGION","Regiones","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","REGION","geografia"
"REDCODEN","División Regional","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","REGION","geografia"
"IDPROVIN","Código Provincia","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PROVINCI","geografia"
"NPROVI","Provincias","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PROVINCI","geografia"
"REDCODEN","División Provincial","integer","PROVINCIA","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PROVINCI","geografia"
"IDCOMUNA","Código Comuna","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","COMUNA","geografia"
"NCOMUNA","Comunas","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","COMUNA","geografia"
"REDCODEN","División Comunal","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","COMUNA","geografia"
"IDDIST","Distrito Censal","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","DISTRITO","geografia"
"NDISTRITO","Distritos","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","DISTRITO","geografia"
"IDAREA","Código de Area","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","AREA","geografia"
"AREA","Código de Area","integer","URBRUR","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","AREA","geografia"
"IDZC","Zona Censal/Localidad","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","ZONALOC","geografia"
"NLOCALIDAD","Localidades","string","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","ZONALOC","edad;geografia"
"NVIV","Número de la Vivienda","integer","NUMOVIV","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"P01","Tipo de Vivienda","integer","TIPOVIV","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"P02","Ocupación de la Vivienda","integer","CONDOCUP","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"P03A","Material de los muros exteriores","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"P03B","Material en la cubierta del techo","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"P03C","Material de construcción del piso","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"P04","Número de piezas usadas exclusivamente como dormitorio","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"P05","Origen del Agua","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"CANT_HOG","Cantidad de Hogares","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"CANT_PER","Cantidad de Personas","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","VIVIENDA","vivienda;entidad"
"NHOGAR","Número del hogar","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","HOGAR","vivienda;entidad"
"TIPO_HOGAR","Tipo de hogar","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","HOGAR","vivienda;entidad"
"PERSONAN","Número de la persona","integer","NUMOPER","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P07","Relación de parentesco","integer","PARENTES","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P08","Sexo","integer","SEXO","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","sexo;entidad"
"P09","Edad","integer","EDAD","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","edad;entidad"
"P10","Residencia habitual","integer","LUGRES","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P10COMUNA","Comuna de Residencia Habitual","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","geografia;entidad"
"P10PAIS","Pais de Residencia Habitual","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P10PAIS_GRUPO","Pais de Residencia Habitual(grupo)","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","edad;entidad"
"P11","Comuna de Residencia Anterior","integer","LUGRESANT","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","geografia;entidad"
"P11COMUNA","Comuna de Residencia Anterior","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","geografia;entidad"
"P11PAIS","Pais de Residencia Anterior","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P11PAIS_GRUPO","Pais de Residencia Anterior (grupo)","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","edad;entidad"
"P12","Comuna o pais de Nacimiento","integer","LUGNAC","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","geografia;entidad"
"P12COMUNA","Comuna de Nacimiento","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","geografia;entidad"
"P12PAIS","Pais de Nacimiento","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P12PAIS_GRUPO","Pais de Nacimiento(grupo)","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","edad;entidad"
"P12A_LLEGADA","Año de Llegada al País","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P12A_TRAMO","Período de Llegada al País","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","edad;entidad"
"P13","Asiste actualmente a educación formal","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","escolaridad;entidad"
"P14","Curso o año más alto aprobado","integer","CURSO","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","escolaridad;entidad"
"P15","Nivel del curso más alto aprobado","integer","NIVEL","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","escolaridad;entidad"
"P15A","Completó el nivel especificado","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","escolaridad;entidad"
"P16","Se considera perteneciente a pueblo indígena u originario","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P16A","Pueblo indígena u originario","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P16A_OTRO","Pueblo indígena u originario (Otros)","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P16A_GRUPO","Pueblo indígena u originario (Grupo)","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","edad;entidad"
"P17","Trabajó durante la semana pasada","integer","SLABORAL","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P19","Total hijos/as nacidos vivos","integer","HIJOS","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","vivienda;entidad"
"P20","Total hijos/as actualmente vivos","integer","HIJOSVIV","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","vivienda;entidad"
"P21M","Mes de nacimiento del último/a hijo/a","integer","MESHIJO","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"P21A","Año de nacimiento de último hijo/a","integer","ANOHIJO","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"ESCOLARIDAD","Años de escolaridad","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","escolaridad;edad;entidad"
"P18","Rama de la actividad económica","integer","","chile","CP2017CHL","data/extracted/CP2017CHL/BaseOrg16/CPV2017-16.dicx","PERSONA","entidad"
"CCDD","Departamento","string","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","DEPARTAM","geografia"
"NCCDD","Departamento","string","NDEPTO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","DEPARTAM","geografia"
"CCPP","Provincia","string","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PROVINCI","geografia"
"NCCPP","Provincia","string","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PROVINCI","geografia"
"CCDI","Distrito","string","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","DISTRITO","geografia"
"NCCDI","Distrito","string","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","DISTRITO","geografia"
"VAREA","V: Área concepto censal","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;geografia;entidad"
"ENCAREA","V: Área concepto encuesta","integer","AREA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;geografia;entidad"
"C2P2","V: Condición de ocupación de la vivienda","integer","CONDOCUP","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P3","V: Material de construcción predominante en las paredes","integer","PARED","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P4","V: Material de construcción predominante en los techos","integer","TECHO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P5","V: Material de construcción predominante en los pisos","integer","PISO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P6","V: Abastecimiento de agua en la vivienda","integer","AGUAOROC","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P7","V: Servicio de agua - Todos los días de la semana","integer","DIARIO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P7A","V: Servicio de agua - En la semana ¿Cuántas horas por día?","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P7B","V: Servicio de agua - Solo algunos días a la semana","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P7C","V: Servicio de agua - Por los días de la semana ¿Cuántas horas al día?","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P8","V: ¿Pagan por el servicio de agua?","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P9","V: A qué empresa o entidad se paga por el servicio de agua","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P10","V: Servicio higiénico que tiene la vivienda","integer","HIGIENICO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P11","V: La vivienda tiene alumbrado eléctrico por red pública","integer","LUZ","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P12","V: Nro. de habitaciones que tiene en total la vivienda","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P13","V: Tenencia de la vivienda - La vivienda que ocupa es:","integer","TENENCIA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"TOTELD","V: Indicador de vivienda con adulto mayor","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"C2P1","V: Tipo de vivienda","integer","TIPOVIV","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","VIVIENDA","vivienda;entidad"
"HNROHOG","Número Hogar","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"HAREA","H: Área concepto censal","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;geografia;entidad"
"HENCARE","H: Área concepto encuesta","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;geografia;entidad"
"C3P11","H: La energía o combustible que utiliza para cocinar: electricidad","integer","ELECTRIC","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P12","H: La energía o combustible que utiliza para cocinar: gas (balón GLP)","integer","GAS","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P13","H: La energía o combustible que utiliza para cocinar: gas natural (sistema de tuberías)","integer","GASNAT","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P14","H: La energía o combustible que utiliza para cocinar: carbón","integer","CARBON","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P15","H: La energía o combustible que utiliza para cocinar: leña","integer","LEÑA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P16","H: La energía o combustible que utiliza para cocinar: bosta, estiércol","integer","BOSTA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P17","H: La energía o combustible que utiliza para cocinar: otros (residuos agrícolas, etc.)","integer","OTRO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P18","H: La energía o combustible que utiliza para cocinar: NO COCINAN","integer","NOCOCINA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P21","H: Su hogar tiene: Equipo de sonido","integer","EQSONIDO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P22","H: Su hogar tiene: Televisor a color","integer","TVCOLOR","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P23","H: Su hogar tiene: Cocina a gas","integer","COCINGAS","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P24","H: Su hogar tiene: Refrigeradora o congeladora","integer","REFRIG","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P25","H: Su hogar tiene: Lavadora de ropa","integer","LAVADORA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P26","H: Su hogar tiene: Horno microondas","integer","HORNOMIC","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P27","H: Su hogar tiene: Licuadora","integer","LICUADORA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P28","H: Su hogar tiene: Plancha eléctrica","integer","PLANCHA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P29","H: Su hogar tiene: Computadora/Laptop/Tablet","integer","PC","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P210","H: Su hogar tiene: Teléfono celular","integer","CELULAR","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P211","H: Su hogar tiene: Teléfono fijo","integer","TELEFIJO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P212","H: Su hogar tiene: Conexión a TV por cable o satelital","integer","CABLE","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P213","H: Su hogar tiene: Conexión a Internet","integer","INTERNET","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P214","H: Su hogar tiene: Automóvil, camioneta","integer","CARRO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P215","H: Su hogar tiene: Motocicleta","integer","MOTO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P216","H: Su hogar tiene: Lancha, bote motor, peque peque, canoa","integer","LANCHA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P3","H: Personas que eran miembros de este hogar, viven en otro país","integer","EMIGHOG","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"C3P3A","H: Nro. de personas en este hogar que viven en otro país","integer","TOTEMIG","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;entidad"
"sexjef","H: Sexo del jefe del hogar","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;sexo;entidad"
"sexcon","H: Sexo del Esposo/a o compañero/a del hogar","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","HOGAR","vivienda;sexo;entidad"
"PAREA","P: Área concepto censal","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"PENCARE","P: Área concepto encuesta","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"C5P1","P: Relación de parentesco con el jefe del hogar","integer","PARENTES","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;entidad"
"C5P2","P: Sexo","integer","SEXO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","sexo;entidad"
"C5P41","P: Edad en años","integer","EDAD","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","edad;entidad"
"C5P41M","P: Edad en meses","integer","EDADES","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","edad;entidad"
"C5P5","P: ¿Vive permanentemente en este distrito?","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;geografia;entidad"
"C5P5BCOD","P: Departamento donde vive permanentemente","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;geografia;entidad"
"C5P6","P: ¿Hace 5 años vivía en este distrito?","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;edad;geografia;entidad"
"C5P6BCOD","P: Departamento donde vivía hace 5 años","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;edad;geografia;entidad"
"C5P7","P: Cuándo ud nació ¿Vivía su madre en este distrito?","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;geografia;entidad"
"C5P7BCOD","P: Departamento donde vivía su madre","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;geografia;entidad"
"C5P81","P: Población afiliada: al SIS","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P82","P: Población afiliada: a EsSalud","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P83","P: Población afiliada: a seguro de fuerzas armadas o policiales","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P84","P: Población afiliada: a seguro privado de salud","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P85","P: Población afiliada: a otro seguro","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P86","P: Población afiliada: a ningún seguro","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P91","P: Población con discapacidad: Ver","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P92","P: Población con discapacidad: Oír","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P93","P: Población con discapacidad: Hablar","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P94","P: Población con discapacidad: Moverse o caminar para usar brazos y piernas","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P95","P: Población con discapacidad: Entender o aprender","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P96","P: Población con discapacidad: Relacionarse con los demás","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P97","P: Población con discapacidad: Ninguna","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P10A","P: Tipo de documento nacional de identidad","integer","IDENTIDAD","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
